transaction_id,customer_id,amount,payment_method,customer_segment,transaction_hour,days_since_last_payment,previous_failures,retry_count,checkout_duration,device_type,location_type,payment_gateway,failure_reason,subscription_status,invoice_age_days,amount_due,payment_status,revenue_at_risk
txn_15d0e6efbfbd41,cust_9115,27508.82,credit_card,churn_risk,3,68,1,1,385,tablet,domestic,razorpay,authentication_failed,active,48,27508.82,failed,1
txn_32d8f35096fe4a,cust_5055,14920.56,credit_card,high_value,8,89,2,0,99,desktop,domestic,razorpay,None,active,49,14920.56,success,0
txn_dc4181c4fe6f47,cust_6744,43059.38,wallet,high_value,5,157,0,0,221,mobile,domestic,razorpay,None,none,22,43059.38,success,0
txn_83cc83a23ee041,cust_3758,16216.5,upi,returning,18,68,4,3,536,tablet,domestic,razorpay,network_error,active,48,16216.5,overdue,1
txn_89482e78ef554a,cust_3174,12521.38,upi,loyal,21,100,0,2,285,tablet,domestic,razorpay,insufficient_funds,inactive,4,12521.38,abandoned,1
txn_1c14d282d57b45,cust_5558,34750.45,upi,high_value,15,83,0,2,105,tablet,international,razorpay,expired_card,none,42,34750.45,abandoned,1
txn_311e081c54534c,cust_8039,41251.14,net_banking,returning,10,72,0,0,143,tablet,domestic,razorpay,None,inactive,57,41251.14,success,0
txn_7554c965e63a4e,cust_2631,31327.67,net_banking,new,3,40,0,0,10,desktop,domestic,razorpay,None,none,58,31656.17,success,0
txn_84caf778636149,cust_5489,4712.33,upi,returning,2,95,1,0,179,mobile,domestic,razorpay,None,inactive,46,4712.33,success,0
txn_ea5ba24acd9545,cust_2494,35199.72,credit_card,loyal,15,19,0,0,241,tablet,domestic,razorpay,None,active,0,35199.72,pending,0
txn_833b2bdce58f4e,cust_7919,34716.85,net_banking,new,7,98,0,0,114,mobile,domestic,razorpay,None,inactive,8,34716.85,pending,0
txn_da1d0e1e92e246,cust_3181,32096.73,debit_card,new,16,144,0,3,178,desktop,domestic,razorpay,expired_card,active,40,32096.73,abandoned,1
txn_031744edd88d49,cust_4559,4380.07,credit_card,loyal,3,150,1,0,369,desktop,domestic,razorpay,None,active,15,4431.35,success,0
txn_017f047fd48f46,cust_5668,38959.53,credit_card,returning,6,132,1,2,203,tablet,domestic,razorpay,bank_declined,none,3,38959.53,failed,1
txn_10756265daaf40,cust_4949,25004.15,wallet,new,16,3,5,1,334,mobile,domestic,razorpay,authentication_failed,none,26,25004.15,failed,1
txn_1ea95f9d788d46,cust_2106,738.98,debit_card,new,1,101,0,0,523,desktop,domestic,razorpay,None,inactive,5,738.98,success,0
txn_2315079d336a42,cust_3501,13909.51,upi,new,16,52,4,2,169,tablet,domestic,razorpay,insufficient_funds,none,40,13909.51,failed,1
txn_8968e3d961c748,cust_4909,2942.4,credit_card,high_value,3,116,1,0,66,desktop,domestic,razorpay,None,none,47,2958.61,success,0
txn_b0ae1d6a18c646,cust_1185,8233.44,upi,churn_risk,16,66,0,2,139,tablet,domestic,razorpay,insufficient_funds,inactive,46,8233.44,abandoned,0
txn_94272de09cf746,cust_5456,26216.52,upi,churn_risk,20,19,0,0,533,desktop,domestic,razorpay,None,none,10,26216.52,success,0
txn_4fe481db871546,cust_2685,44718.71,credit_card,loyal,23,130,0,0,22,mobile,domestic,razorpay,None,inactive,24,44718.71,success,0
txn_6bb693076e6249,cust_1579,27665.6,net_banking,loyal,10,63,0,0,337,desktop,domestic,razorpay,None,none,23,28005.53,success,0
txn_8ffc11f70bdc4a,cust_4656,40226.68,credit_card,high_value,2,119,2,0,328,desktop,domestic,razorpay,None,inactive,0,40226.68,success,0
txn_cd77f4eed62641,cust_5979,36991.82,debit_card,high_value,11,151,4,0,210,tablet,international,razorpay,None,active,9,37202.74,success,0
txn_28e07e983fc84a,cust_6675,31815.29,credit_card,returning,0,168,0,0,324,mobile,domestic,razorpay,None,active,26,31815.29,success,0
txn_9988f7c18d2043,cust_3332,35597.04,credit_card,new,7,133,0,0,391,desktop,international,razorpay,None,active,37,35672.46,pending,0
txn_b32682decdf04d,cust_2226,29615.19,credit_card,high_value,21,33,0,0,277,desktop,international,razorpay,None,inactive,44,29615.19,success,0
txn_65ac209d5dca4d,cust_8417,13634.2,credit_card,loyal,4,149,0,2,118,mobile,domestic,razorpay,authentication_failed,inactive,26,13819.76,failed,1
txn_e739b976bb8941,cust_2964,4566.52,upi,churn_risk,1,55,2,0,345,mobile,domestic,razorpay,None,active,22,4566.52,success,0
txn_d719fc8218fa45,cust_5896,13045.33,debit_card,new,12,115,0,0,573,mobile,domestic,razorpay,None,active,51,13045.33,success,0
txn_e83c0e961aa54b,cust_2010,41527.1,debit_card,loyal,6,102,0,0,96,tablet,domestic,razorpay,None,active,1,41527.1,success,0
txn_323bce444b4a4b,cust_8265,40474.47,credit_card,returning,3,10,3,3,61,mobile,international,razorpay,authentication_failed,inactive,52,40474.47,failed,1
txn_e9c84aec01d142,cust_6799,10775.07,debit_card,returning,8,114,2,0,45,tablet,domestic,razorpay,None,active,41,10986.95,success,0
txn_18acaf81004649,cust_1999,4431.69,net_banking,loyal,13,51,1,3,548,mobile,domestic,razorpay,authentication_failed,none,50,4629.11,failed,1
txn_f9c43262fd434e,cust_6636,45638.22,wallet,returning,12,69,0,0,336,tablet,domestic,razorpay,None,inactive,3,45638.22,success,0
txn_4a6e17fd2bb94a,cust_6856,38353.77,debit_card,loyal,3,63,1,2,282,tablet,domestic,razorpay,expired_card,none,3,38353.77,abandoned,1
txn_3bbfe826ac6c49,cust_3846,8846.21,wallet,returning,23,178,0,0,38,tablet,domestic,razorpay,None,none,36,9320.91,pending,0
txn_b51bc6b7bf144c,cust_9064,27129.12,debit_card,high_value,1,23,0,0,234,mobile,domestic,razorpay,None,active,21,27129.12,success,0
txn_644baa56757e47,cust_3137,17070.91,debit_card,returning,1,5,0,3,155,mobile,domestic,razorpay,authentication_failed,inactive,4,17070.91,abandoned,1
txn_7cdb917bc51645,cust_5944,16164.03,debit_card,high_value,20,124,1,3,188,tablet,international,razorpay,bank_declined,none,56,16164.03,failed,1
txn_1d7365d0fd2e4d,cust_3872,18950.29,upi,loyal,5,0,3,1,596,desktop,domestic,razorpay,expired_card,none,2,19116.22,abandoned,1
txn_ca83eb02254546,cust_2705,46837.56,debit_card,returning,23,19,0,2,337,mobile,domestic,razorpay,network_error,active,52,46837.56,failed,1
txn_760b571da30443,cust_4435,12514.57,credit_card,returning,8,27,1,0,59,desktop,domestic,razorpay,None,inactive,10,12514.57,success,0
txn_c1f64f86796e42,cust_7204,17594.0,net_banking,new,15,147,1,0,240,mobile,domestic,razorpay,None,active,18,17731.95,success,0
txn_4d9ca388737a43,cust_6600,8546.75,net_banking,loyal,23,19,0,0,105,desktop,domestic,razorpay,None,none,57,8546.75,success,0
txn_080ddf87709642,cust_3703,30385.52,net_banking,loyal,1,25,0,0,204,desktop,domestic,razorpay,None,none,59,30385.52,success,0
txn_4402d57504624a,cust_5612,14905.16,credit_card,new,12,146,0,1,512,mobile,domestic,razorpay,authentication_failed,active,27,15318.87,failed,1
txn_8359646445c54c,cust_4390,8583.07,upi,new,15,29,0,0,417,desktop,domestic,razorpay,None,none,16,8859.69,success,0
txn_33ec025ade9a44,cust_7249,18501.61,net_banking,new,8,112,0,0,241,desktop,domestic,razorpay,None,active,48,18501.61,success,0
txn_de852172684641,cust_6632,40418.6,net_banking,churn_risk,7,141,0,2,406,tablet,domestic,razorpay,bank_declined,none,43,40418.6,failed,1
txn_77a3f0300a1b43,cust_7468,45143.72,credit_card,churn_risk,18,132,2,0,160,mobile,international,razorpay,None,inactive,11,45143.72,success,0
txn_e01d1de90a7946,cust_4471,40432.61,debit_card,new,13,20,5,0,455,mobile,international,razorpay,None,none,9,40432.61,success,0
txn_4b6183f0aae347,cust_2097,4397.02,wallet,high_value,17,83,2,0,542,desktop,international,razorpay,None,active,50,4397.02,success,0
txn_d24eb9ed04b54d,cust_7874,5670.32,debit_card,loyal,18,150,0,0,112,mobile,domestic,razorpay,None,active,50,5942.78,success,0
txn_f3200fa1009341,cust_7732,13243.62,net_banking,churn_risk,19,121,0,0,292,desktop,domestic,razorpay,None,none,43,13243.62,success,0
txn_edd350a7520e4d,cust_6431,34541.16,credit_card,high_value,8,95,0,0,320,desktop,domestic,razorpay,None,inactive,54,34541.16,success,0
txn_a13c7b8d8bee4f,cust_4734,6762.56,net_banking,returning,8,106,1,0,101,mobile,domestic,razorpay,None,inactive,47,6762.56,success,0
txn_6f9059434d7945,cust_7126,41059.82,wallet,loyal,2,79,1,0,423,mobile,domestic,razorpay,None,none,56,41059.82,success,0
txn_0f315bba23b547,cust_4288,41856.99,debit_card,new,14,12,3,1,213,desktop,domestic,razorpay,insufficient_funds,inactive,32,41856.99,overdue,1
txn_183e6d12e41747,cust_8308,8920.31,net_banking,churn_risk,17,89,0,1,274,tablet,domestic,razorpay,bank_declined,active,18,8954.64,abandoned,0
txn_0b11bb758dd54f,cust_4387,13490.72,net_banking,churn_risk,0,174,0,2,145,tablet,domestic,razorpay,network_error,active,14,13895.21,failed,0
txn_5670e11844e240,cust_6713,22976.95,debit_card,high_value,9,173,0,0,416,tablet,domestic,razorpay,None,none,42,22976.95,pending,0
txn_df5a253efa214b,cust_5631,14958.87,credit_card,high_value,2,86,5,0,342,desktop,domestic,razorpay,None,none,60,14958.87,success,0
txn_d407b3401e344a,cust_3456,25888.81,debit_card,new,19,103,1,0,153,tablet,domestic,razorpay,None,inactive,18,26103.91,success,0
txn_f08dc3922b9546,cust_1578,29172.03,wallet,loyal,10,56,1,0,497,tablet,domestic,razorpay,None,inactive,54,29504.26,success,0
txn_5b184ec63dd047,cust_5813,4925.27,debit_card,returning,23,143,1,2,197,tablet,domestic,razorpay,authentication_failed,none,5,5044.7,abandoned,1
txn_0c6051e3684045,cust_5817,23214.84,credit_card,high_value,1,162,0,0,82,desktop,domestic,razorpay,None,none,7,23214.84,success,0
txn_55951632df054a,cust_5888,20684.71,debit_card,loyal,6,87,0,0,593,desktop,domestic,razorpay,None,none,11,20684.71,success,0
txn_93e2cdeaf54b40,cust_3897,15705.03,credit_card,new,14,70,0,0,182,tablet,domestic,razorpay,None,inactive,50,15705.03,success,0
txn_5530b8a3adaa47,cust_8105,31692.7,net_banking,high_value,15,98,0,0,556,mobile,domestic,razorpay,None,active,57,31692.7,pending,0
txn_9c49c672f1104b,cust_4122,944.91,credit_card,loyal,7,177,2,0,329,mobile,domestic,razorpay,None,none,37,944.91,success,0
txn_e55d04031b1945,cust_1749,14945.2,upi,high_value,23,133,0,0,355,desktop,domestic,razorpay,None,active,21,14945.2,success,0
txn_05e9f8d9047145,cust_4087,8285.93,net_banking,new,7,57,1,2,144,mobile,domestic,razorpay,insufficient_funds,none,32,8475.56,failed,1
txn_758b7330fa1948,cust_5190,38573.92,wallet,new,19,12,1,0,30,mobile,domestic,razorpay,None,inactive,28,38573.92,success,0
txn_d706cdd1ee6445,cust_8772,35108.32,debit_card,new,9,107,1,3,542,desktop,domestic,razorpay,expired_card,none,8,35108.32,abandoned,1
txn_f3cd28def5584b,cust_5631,5744.93,credit_card,high_value,6,155,0,0,279,tablet,international,razorpay,None,inactive,45,5744.93,success,0
txn_6e4429eb8a1d4d,cust_9980,24842.92,debit_card,high_value,10,60,0,0,101,mobile,domestic,razorpay,None,none,31,24897.06,success,0
txn_3fe06b4808c94c,cust_2659,45243.73,debit_card,high_value,9,67,0,0,112,mobile,domestic,razorpay,None,inactive,23,45243.73,success,0
txn_a416eebf9b094c,cust_2898,4795.17,credit_card,new,4,169,1,0,346,desktop,domestic,razorpay,None,none,17,4795.17,success,0
txn_61daa0ffda5d40,cust_6615,9184.33,net_banking,high_value,14,69,2,1,499,desktop,domestic,razorpay,bank_declined,active,7,9550.27,overdue,1
txn_93d2c24baee244,cust_8908,40123.13,net_banking,loyal,19,97,1,0,39,tablet,domestic,razorpay,None,none,57,40584.13,success,0
txn_1ea4f60a1cd649,cust_7738,22062.36,credit_card,returning,20,80,0,3,547,tablet,domestic,razorpay,network_error,none,14,22062.36,failed,1
txn_11599bf29e764c,cust_2560,21670.75,debit_card,high_value,11,169,1,0,404,mobile,domestic,razorpay,None,none,57,21670.75,success,0
txn_0ed19a8ee62f44,cust_3571,25303.1,net_banking,high_value,5,19,1,0,338,mobile,domestic,razorpay,None,inactive,3,25303.1,success,0
txn_57d4865e6cff45,cust_7203,20193.69,debit_card,new,14,113,2,2,468,mobile,domestic,razorpay,insufficient_funds,inactive,20,20447.4,failed,1
txn_6287409a18e047,cust_9996,58.48,credit_card,churn_risk,19,163,0,1,530,tablet,domestic,razorpay,insufficient_funds,none,29,58.48,failed,0
txn_596c55c5fb934d,cust_6439,28029.53,wallet,churn_risk,15,168,0,3,473,mobile,domestic,razorpay,network_error,none,14,28213.55,failed,1
txn_365d19ed67944b,cust_2741,2336.62,debit_card,high_value,4,104,0,1,210,mobile,domestic,razorpay,network_error,inactive,13,2336.62,failed,0
txn_6dffad5581404e,cust_1761,46335.0,wallet,new,14,117,1,0,526,mobile,international,razorpay,None,active,33,46335.0,success,0
txn_d4d7e7b42e6b4e,cust_8091,41948.86,net_banking,churn_risk,5,177,0,2,141,mobile,domestic,razorpay,authentication_failed,none,38,41948.86,failed,0
txn_a647dd68f4934f,cust_5067,13716.11,upi,returning,14,34,0,3,534,desktop,domestic,razorpay,expired_card,none,55,13716.11,failed,1
txn_ad8cf3ad296a47,cust_4435,31227.17,upi,returning,21,33,5,2,192,tablet,domestic,razorpay,expired_card,none,20,31227.17,abandoned,1
txn_b5615e3f3ecf43,cust_7839,33728.46,wallet,returning,13,3,0,0,35,desktop,domestic,razorpay,None,none,3,34106.05,success,0
txn_7e06ae1b4bc94e,cust_5695,34185.35,debit_card,new,22,75,0,1,564,mobile,domestic,razorpay,expired_card,inactive,6,34185.35,failed,0
txn_348da8b5eed14d,cust_7371,11917.89,upi,new,12,99,0,1,330,tablet,domestic,razorpay,authentication_failed,none,16,12353.63,abandoned,0
txn_39d3e76187c54a,cust_7025,37767.63,wallet,churn_risk,6,49,0,2,191,tablet,domestic,razorpay,authentication_failed,active,47,37767.63,failed,1
txn_4efc3b9a41bf4b,cust_3131,8088.4,upi,new,10,119,1,2,168,mobile,domestic,razorpay,network_error,inactive,38,8555.27,failed,1
txn_5a4dcdab17dc45,cust_6866,3690.4,upi,churn_risk,7,47,0,0,527,mobile,domestic,razorpay,None,none,25,3808.79,success,0
txn_045880c9878749,cust_6437,16586.77,upi,loyal,19,135,0,3,584,tablet,domestic,razorpay,expired_card,none,22,16586.77,abandoned,1
txn_729bdc92238c41,cust_1653,34143.44,upi,high_value,3,98,0,0,299,mobile,international,razorpay,None,inactive,32,34143.44,success,0
txn_414b80936cd94c,cust_1718,14856.88,debit_card,returning,16,21,3,0,181,tablet,domestic,razorpay,None,none,4,15175.34,success,0
txn_81d24f6090a649,cust_7950,41791.47,debit_card,churn_risk,22,111,1,0,83,tablet,domestic,razorpay,None,active,29,41791.47,success,0
txn_28aeb499541242,cust_2200,2760.69,upi,churn_risk,2,147,2,0,274,desktop,domestic,razorpay,None,none,25,2760.69,success,0
txn_baf83b77c2da49,cust_2938,26764.98,wallet,new,23,149,0,0,84,desktop,international,razorpay,None,active,18,26764.98,success,0
txn_4f643afff4d147,cust_2417,14111.8,net_banking,high_value,12,169,0,0,170,tablet,domestic,razorpay,None,none,25,14111.8,pending,0
txn_8b7d383d6dae46,cust_5832,48008.71,debit_card,returning,21,165,0,0,21,tablet,domestic,razorpay,None,active,7,48299.34,success,0
txn_b3f66bc0ee404d,cust_9970,47351.62,upi,loyal,23,88,0,0,534,mobile,domestic,razorpay,None,active,39,47351.62,success,0
txn_40d85351639f43,cust_3971,33565.35,wallet,new,17,118,1,1,84,desktop,domestic,razorpay,network_error,inactive,6,33859.84,overdue,1
txn_1f5861e5a4c347,cust_4842,5047.25,wallet,new,6,81,0,0,346,tablet,domestic,razorpay,None,none,37,5335.01,pending,0
txn_adc55872275a43,cust_8017,8473.54,upi,loyal,7,164,0,0,378,mobile,domestic,razorpay,None,inactive,56,8473.54,success,0
txn_fea8b01f39084a,cust_6004,24374.22,credit_card,loyal,20,155,0,1,297,mobile,domestic,razorpay,insufficient_funds,active,16,24374.22,failed,0
txn_e8d676973d7a4f,cust_1511,40641.49,wallet,high_value,18,54,3,0,574,desktop,domestic,razorpay,None,none,30,40641.49,success,0
txn_97adab02293a46,cust_7430,11204.17,wallet,returning,4,118,0,3,102,desktop,domestic,razorpay,bank_declined,active,42,11686.53,overdue,1
txn_7b1b4767a4924a,cust_3608,8998.3,wallet,loyal,23,123,3,2,51,mobile,domestic,razorpay,expired_card,active,4,9122.97,failed,1
txn_e51392d553234b,cust_8448,44083.52,credit_card,returning,3,180,4,3,290,tablet,domestic,razorpay,insufficient_funds,none,36,44413.82,failed,1
txn_33d96124418d4a,cust_4651,25842.77,upi,returning,15,123,2,0,16,tablet,domestic,razorpay,None,inactive,10,26104.9,success,0
txn_6e997255fbb64e,cust_3461,9385.94,upi,churn_risk,22,30,1,0,434,desktop,domestic,razorpay,None,inactive,43,9385.94,success,0
txn_d3359c803c614f,cust_3641,32380.6,net_banking,new,7,11,0,0,174,mobile,domestic,razorpay,None,active,57,32380.6,success,0
txn_8ca7a5c7b3f146,cust_5231,46126.22,wallet,high_value,19,144,1,0,300,mobile,domestic,razorpay,None,none,30,46126.22,success,0
txn_87cfa934154c4b,cust_7730,30061.89,wallet,loyal,19,168,0,0,181,tablet,domestic,razorpay,None,inactive,38,30061.89,success,0
txn_3a438093afc042,cust_7315,6654.05,credit_card,loyal,16,129,1,0,163,tablet,domestic,razorpay,None,inactive,57,6654.05,success,0
txn_042d8d8146b944,cust_9706,25191.29,credit_card,new,15,168,0,0,562,mobile,domestic,razorpay,None,none,41,25191.29,success,0
txn_db5475832a9a47,cust_1711,34897.26,net_banking,loyal,15,97,0,2,599,mobile,domestic,razorpay,insufficient_funds,inactive,30,34897.26,abandoned,1
txn_2e6df8b8382245,cust_9908,20461.9,debit_card,new,22,1,0,0,130,tablet,domestic,razorpay,None,none,13,20461.9,success,0
txn_e11b1b3f73e142,cust_6935,5373.83,net_banking,churn_risk,8,66,2,0,443,tablet,domestic,razorpay,None,inactive,43,5373.83,success,0
txn_bf85950f1fa342,cust_8904,8977.04,wallet,churn_risk,15,64,5,0,362,tablet,domestic,razorpay,None,active,54,8977.04,success,0
txn_ced1b75640324a,cust_4764,22357.41,debit_card,new,6,130,0,1,356,tablet,domestic,razorpay,insufficient_funds,none,45,22558.07,failed,1
txn_df500a87280240,cust_8133,4452.63,upi,loyal,11,20,1,0,403,desktop,domestic,razorpay,None,none,18,4452.63,success,0
txn_fc091ab8c75b46,cust_3871,32032.55,net_banking,new,6,168,3,0,540,desktop,domestic,razorpay,None,none,32,32032.55,success,0
txn_3a1e5b8bcea24f,cust_3776,33717.52,upi,loyal,20,0,4,1,98,desktop,domestic,razorpay,expired_card,inactive,42,33717.52,failed,1
txn_9361b694b21e40,cust_2124,45962.91,wallet,returning,23,143,3,0,366,desktop,international,razorpay,None,inactive,14,45962.91,success,0
txn_b89e45df273541,cust_7618,28766.59,upi,loyal,13,129,0,0,84,tablet,domestic,razorpay,None,active,51,28766.59,success,0
txn_d9a7313b1d184b,cust_9813,40666.71,wallet,returning,22,113,4,1,586,desktop,domestic,razorpay,expired_card,inactive,49,40666.71,failed,1
txn_33dd6dcb194f4d,cust_5224,3424.34,debit_card,loyal,10,105,4,0,538,tablet,domestic,razorpay,None,inactive,15,3629.82,pending,0
txn_95267fa3a4b649,cust_6603,3847.64,debit_card,high_value,10,90,0,0,597,desktop,domestic,razorpay,None,none,43,3847.64,success,0
txn_6f74df6db0a940,cust_4271,11781.33,debit_card,returning,6,58,0,3,265,tablet,domestic,razorpay,authentication_failed,active,7,11781.33,failed,1
txn_d084e7aed10e47,cust_9871,47901.75,net_banking,returning,19,80,0,1,598,desktop,domestic,razorpay,bank_declined,none,17,47901.75,failed,1
txn_cc4e833509ff4f,cust_7933,23942.09,wallet,new,16,88,0,3,188,desktop,international,razorpay,insufficient_funds,none,33,23942.09,failed,1
txn_e5273278492c46,cust_2650,16305.54,wallet,returning,5,140,0,0,285,desktop,international,razorpay,None,inactive,23,16523.27,success,0
txn_c42c0aff9bd540,cust_7099,18285.65,net_banking,returning,14,46,0,0,599,tablet,domestic,razorpay,None,active,46,18411.19,success,0
txn_6be5e814592847,cust_7240,9843.36,debit_card,high_value,0,45,0,0,147,tablet,domestic,razorpay,None,none,20,9843.36,success,0
txn_60db6ea643014b,cust_1781,19950.17,debit_card,new,6,65,0,0,108,desktop,domestic,razorpay,None,inactive,23,19950.17,success,0
txn_a3536441aa5a4e,cust_5222,17239.81,net_banking,new,11,173,4,2,213,tablet,domestic,razorpay,expired_card,none,34,17632.16,failed,1
txn_2b50f0d9edbb4b,cust_8322,44487.14,net_banking,churn_risk,9,118,1,1,158,mobile,domestic,razorpay,insufficient_funds,inactive,26,44487.14,failed,1
txn_c0996d5a42534d,cust_4739,15708.43,upi,returning,19,165,0,0,465,desktop,domestic,razorpay,None,none,28,15708.43,success,0
txn_284d90bcd8674d,cust_1378,6295.74,debit_card,returning,23,179,1,0,225,mobile,domestic,razorpay,None,active,4,6295.74,success,0
txn_aa2297002a074e,cust_1881,1366.93,net_banking,churn_risk,2,26,0,1,169,mobile,domestic,razorpay,bank_declined,inactive,19,1738.35,failed,0
